date,stock,open,high,low,close,volume,target_close_h1
2023-10-25,BBRI,4008.347656250001,4086.9427083333335,4008.347656250001,4067.2939453125,142215000,3866.876708984375
2023-10-26,BBRI,4067.294099389053,4067.294099389053,3866.876708984375,3866.876708984375,330618800,3929.75244140625
2023-10-27,BBRI,3890.454916992188,3969.049965820313,3882.595412109375,3929.75244140625,129599800,3929.75244140625
2023-10-30,BBRI,3914.033431640625,3949.401203613281,3906.1739267578128,3929.75244140625,108523700,3898.314697265625
2023-10-31,BBRI,3914.033708141696,3929.752719017767,3898.314697265625,3898.314697265625,106760300,3796.141357421875
2023-11-01,BBRI,3866.876910665761,3898.314934329712,3796.141357421875,3796.141357421875,191567200,3929.75244140625
2023-11-02,BBRI,3882.595412109375,3988.698728027344,3859.016897460938,3929.75244140625,208075400,4008.34765625
2023-11-03,BBRI,3949.401367187501,4067.293945312501,3949.401367187501,4008.34765625,125504000,4086.943115234375
2023-11-06,BBRI,4008.348055326022,4086.943115234376,4008.348055326022,4086.943115234375,122333800,4126.23974609375
2023-11-07,BBRI,4106.590985398066,4145.888506789434,4067.293464006697,4126.23974609375,137039400,4106.5908203125
2023-11-08,BBRI,4086.9420604066986,4126.239580218302,4067.293300500897,4106.5908203125,86713700,4086.943115234375
2023-11-09,BBRI,4106.591880211464,4145.889410165641,4086.943115234376,4086.943115234375,66236400,3988.69970703125
2023-11-10,BBRI,4047.646008120381,4047.646008120381,3969.050940001539,3988.69970703125,113811900,3949.40185546875
2023-11-13,BBRI,3988.6993863689368,4027.996917269123,3949.40185546875,3949.40185546875,63126900,3988.69970703125
2023-11-14,BBRI,3988.6997070312495,4027.997241090671,3969.050940001539,3988.69970703125,85419500,4126.23974609375
2023-11-15,BBRI,4086.942224702381,4165.53726748512,4067.293464006697,4126.23974609375,193790400,4126.23974609375
2023-11-16,BBRI,4145.888506789434,4145.888506789434,4067.293464006697,4126.23974609375,99488800,4106.5908203125
2023-11-17,BBRI,4067.293300500897,4126.239580218302,4067.293300500897,4106.5908203125,70727500,4126.23974609375
2023-11-20,BBRI,4067.293464006697,4145.888506789434,4067.293464006697,4126.23974609375,54123600,4086.943115234375
2023-11-21,BBRI,4106.591880211464,4126.240645188552,4067.294350257287,4086.943115234375,104110500,4145.88916015625
2023-11-22,BBRI,4067.294104987412,4165.53792394846,4067.294104987412,4145.88916015625,103585500,4204.83544921875
2023-11-23,BBRI,4185.186685437354,4244.132976781542,4165.537921655958,4204.83544921875,174572400,4244.1328125
2023-11-24,BBRI,4244.1328125,4283.430338541667,4224.484049479167,4244.1328125,92571400,4204.83544921875
2023-11-27,BBRI,4263.7817405629385,4283.430504344334,4204.83544921875,4204.83544921875,76019100,4204.83544921875
2023-11-28,BBRI,4185.186685437354,4263.7817405629385,4185.186685437354,4204.83544921875,147993400,4165.5380859375
2023-11-29,BBRI,4204.835615050118,4224.484379606427,4165.5380859375,4165.5380859375,106197800,4145.88916015625
2023-11-30,BBRI,4224.484215325089,4224.484215325089,4145.88916015625,4145.88916015625,224426400,4204.83544921875
2023-12-01,BBRI,4145.8891578745615,4224.484213000146,4145.8891578745615,4204.83544921875,99499500,4322.72802734375
2023-12-04,BBRI,4283.430499822443,4381.67431862571,4283.430499822443,4322.72802734375,235595700,4283.4306640625
2023-12-05,BBRI,4263.781899548451,4322.7281930905965,4263.781899548451,4283.4306640625,114689900,4263.78125
2023-12-06,BBRI,4263.78125,4283.430011520737,4244.132488479262,4263.78125,119716700,4303.0791015625
2023-12-07,BBRI,4244.1328125,4303.0791015625,4244.1328125,4303.0791015625,102126600,4224.484375
2023-12-08,BBRI,4263.781904069767,4283.430668604651,4224.484375,4224.484375,130542600,4165.5380859375
2023-12-11,BBRI,4185.186850493809,4224.484379606427,4165.5380859375,4165.5380859375,124468600,4185.18701171875
2023-12-12,BBRI,4224.484542345217,4244.133307658451,4185.18701171875,4185.18701171875,134501600,4165.5380859375
2023-12-13,BBRI,4165.5380859375,4204.835615050118,4145.889321381191,4165.5380859375,98881600,4362.025390625
2023-12-14,BBRI,4283.430338541667,4362.025390625,4263.781575520834,4362.025390625,239261700,4362.025390625
2023-12-15,BBRI,4381.674153645834,4401.322916666667,4362.025390625,4362.025390625,252448800,4322.72802734375
2023-12-18,BBRI,4381.67431862571,4381.67431862571,4322.72802734375,4322.72802734375,102780900,4362.025390625
2023-12-19,BBRI,4283.430338541667,4362.025390625,4283.430338541667,4362.025390625,135207300,4362.025390625
2023-12-20,BBRI,4479.91796875,4479.91796875,4362.025390625,4362.025390625,138470900,4381.67431640625
2023-12-21,BBRI,4362.025552655549,4401.323080156951,4342.376788904849,4381.67431640625,99049600,4460.26953125
2023-12-22,BBRI,4440.620766795154,4479.918295704846,4401.323237885463,4460.26953125,109411300,4420.9716796875
2023-12-27,BBRI,4479.91796875,4499.566731770834,4420.9716796875,4420.9716796875,122236700,4499.5673828125
2023-12-28,BBRI,4479.91861694869,4519.21614867631,4460.26985108488,4499.5673828125,121434600,4499.5673828125
2023-12-29,BBRI,4519.21614867631,4519.21614867631,4460.26985108488,4499.5673828125,93126000,4526.6875
2024-01-02,BBRI,4506.746145374449,4526.6875,4486.804790748899,4526.6875,91143100,4466.86328125
2024-01-03,BBRI,4486.804635184152,4506.745989118303,4466.86328125,4466.86328125,83659700,4546.62841796875
2024-01-04,BBRI,4466.863007127193,4546.62841796875,4446.921654416804,4546.62841796875,92683500,4586.51123046875
2024-01-05,BBRI,4566.569877292799,4666.276643172555,4546.628524116848,4586.51123046875,134929600,4486.80419921875
2024-01-08,BBRI,4586.510959201389,4626.393663194444,4486.80419921875,4486.80419921875,152015000,4546.62841796875
2024-01-09,BBRI,4486.804359837583,4546.62841796875,4486.804359837583,4546.62841796875,105666200,4546.62841796875
2024-01-10,BBRI,4486.804359837583,4546.62841796875,4486.804359837583,4546.62841796875,82626400,4586.51123046875
2024-01-11,BBRI,4586.51123046875,4626.393936820652,4546.628524116848,4586.51123046875,116804400,4666.27685546875
2024-01-12,BBRI,4626.394147302351,4666.27685546875,4606.45279321915,4666.27685546875,109715700,4646.33544921875
2024-01-15,BBRI,4666.276803078058,4706.159510796674,4606.452741500134,4646.33544921875,115126700,4646.33544921875
2024-01-16,BBRI,4646.33544921875,4686.218156937366,4606.452741500134,4646.33544921875,97074300,4606.45263671875
2024-01-17,BBRI,4646.335343530168,4646.335343530168,4586.5112833130415,4606.45263671875,107941600,4586.51123046875
2024-01-18,BBRI,4626.393936820652,4626.393936820652,4546.628524116848,4586.51123046875,87259100,4626.3935546875
2024-01-19,BBRI,4586.51085162985,4626.3935546875,4546.628148572198,4626.3935546875,75370700,4606.45263671875
2024-01-22,BBRI,4606.45263671875,4626.393990124459,4546.628576501624,4606.45263671875,97545600,4546.62841796875
2024-01-23,BBRI,4546.62841796875,4586.511123389529,4506.745712547971,4546.62841796875,122999700,4506.74609375
2024-01-24,BBRI,4526.687448147124,4546.628802544248,4446.922030558629,4506.74609375,104225000,4407.03955078125
2024-01-25,BBRI,4446.922261648048,4506.746327948246,4407.03955078125,4407.03955078125,120478800,4327.27392578125
