date,stock,open,high,low,close,volume
2024-03-14,BBRI,5113.266915174034,5133.9684006605685,5009.759487741361,5092.5654296875,271254000
2024-03-15,BBRI,4968.356759937239,5030.4612194364545,4926.953786937762,4947.6552734375,305995800
2024-03-18,BBRI,4968.3564453125,5051.162386067708,4947.6549601236975,4968.3564453125,110564700
2024-03-19,BBRI,4968.3564453125,5009.759415690104,4947.6549601236975,4968.3564453125,114338600
2024-03-20,BBRI,4968.356653432377,5051.16259765625,4968.356653432377,5051.16259765625,120885400
2024-03-21,BBRI,5113.267055824154,5133.968541880123,5051.16259765625,5051.16259765625,136020000
2024-03-22,BBRI,5009.7597975127555,5071.8642578125,5009.7597975127555,5071.8642578125,46529200
2024-03-25,BBRI,5175.37158203125,5175.37158203125,5071.864150390625,5175.37158203125,115729600
2024-03-26,BBRI,5216.7744140625,5216.7744140625,5133.968470982143,5216.7744140625,120748400
2024-03-27,BBRI,5216.774554687499,5237.476041015625,5154.670095703124,5175.37158203125,73308900
2024-03-28,BBRI,5051.162738894628,5133.968685433884,4989.058278990186,5009.759765625,288926900
2024-04-01,BBRI,4968.356408227848,4989.057893262131,4823.44601298787,4906.251953125,217207800
2024-04-02,BBRI,4844.148209492016,4926.9541617910245,4657.834816819246,4699.23779296875,412180900
2024-04-03,BBRI,4616.431499565972,4699.237445746528,4575.028526475695,4657.83447265625,333518700
2024-04-04,BBRI,4678.5359914679275,4761.3419382195725,4678.5359914679275,4719.93896484375,131936100
2024-04-05,BBRI,4657.833673257744,4719.938122234513,4657.833673257744,4678.53515625,178817800
2024-04-16,BBRI,4450.819160247517,4616.431035977657,4430.11767578125,4430.11767578125,600717500
2024-04-17,BBRI,4533.625743937942,4554.327231353184,4388.71533203125,4388.71533203125,244002000
2024-04-18,BBRI,4388.715084546233,4554.326974529109,4388.715084546233,4533.62548828125,247410700
2024-04-19,BBRI,4430.117636441055,4450.8191207234895,4347.311699311315,4368.01318359375,258211500
2024-04-22,BBRI,4305.909382370283,4409.416819446492,4264.5064075397995,4388.71533203125,342282800
2024-04-23,BBRI,4430.118306861734,4471.521281692217,4326.610869785525,4388.71533203125,281403100
2024-04-24,BBRI,4347.311836498206,4430.117776241029,4264.505896755382,4326.6103515625,471241400
2024-04-25,BBRI,4243.804860531705,4305.90932190534,4181.7003991580705,4264.50634765625,479170900
2024-04-26,BBRI,4181.700431871118,4223.103406444099,3999.52734375,3999.52734375,782589900
2024-04-29,BBRI,3891.8793453960297,4049.210638082252,3875.3181566922167,3949.843505859375,700644800
2024-04-30,BBRI,4016.0884174547696,4181.700310958059,3991.2466334292762,4090.61376953125,565609200
2024-05-02,BBRI,4065.7719059791884,4074.0525004923848,3891.879421202075,3941.56298828125,636922100
2024-05-03,BBRI,3941.562820723684,3999.5269798519735,3900.159849917763,3933.2822265625,321697200
2024-05-06,BBRI,3974.685379697286,4007.80775786143,3916.721217910034,3966.40478515625,262707400
2024-05-07,BBRI,3949.8432925630686,3958.123886467813,3867.037353515625,3867.037353515625,304013600
2024-05-08,BBRI,3850.4765750200318,3925.0019280849356,3784.231816740117,3875.318359375,572275800
2024-05-13,BBRI,3850.4765750200318,3891.8795489449785,3833.9153854500532,3875.318359375,320067100
2024-05-14,BBRI,3908.440353296776,3982.9656990164176,3891.879165359078,3916.720947265625,341458900
2024-05-15,BBRI,3958.124203757132,4032.649554873898,3941.563014620073,3991.24658203125,298990300
2024-05-16,BBRI,4082.3337114822766,4107.175498773244,4007.808349609375,4007.808349609375,371295000
2024-05-17,BBRI,4007.8077342956044,4107.17486820376,3991.246545310912,4074.052490234375,208991800
2024-05-20,BBRI,4132.016689696253,4181.70025710743,3991.24658203125,3991.24658203125,335150700
2024-05-21,BBRI,3982.966091579861,4032.649660289797,3875.318359375,3875.318359375,271568800
2024-05-22,BBRI,3850.476270772643,3949.8434003409693,3850.476270772643,3908.4404296875,215066000
2024-05-27,BBRI,3891.879576966003,3908.4407666552197,3767.670654296875,3767.670654296875,363719300
2024-05-28,BBRI,3792.512101398662,3833.915071937948,3742.8285367515177,3751.109130859375,258070200
2024-05-29,BBRI,3709.706349206349,3726.267538265306,3643.4615929705215,3651.7421875,465008500
2024-05-30,BBRI,3643.4615796232874,3709.706335616438,3568.936229130993,3626.900390625,502927800
2024-05-31,BBRI,3668.3034279818908,3701.42580656412,3585.4974815263176,3593.778076171875,655144100
2024-06-03,BBRI,3668.3031897808014,3775.950913182947,3643.4614074572296,3751.109130859375,345770100
2024-06-04,BBRI,3775.9510402036517,3800.7928233628863,3684.864501953125,3684.864501953125,332902200
2024-06-05,BBRI,3726.2673672762785,3726.2673672762785,3643.46142578125,3643.46142578125,240788500
2024-06-06,BBRI,3684.8643636067704,3726.267333984375,3635.1807991536457,3726.267333984375,281534200
2024-06-07,BBRI,3717.9871683054957,3726.267763335129,3602.058837890625,3602.058837890625,375439600
2024-06-10,BBRI,3602.0584550337358,3668.3032082297586,3577.2166725852276,3643.46142578125,181387000
2024-06-11,BBRI,3626.900454754104,3676.584022627448,3593.778076171875,3593.778076171875,197854400
2024-06-12,BBRI,3593.778242860991,3610.339432920259,3568.9364577720903,3602.058837890625,187332500
2024-06-13,BBRI,3643.4616308367167,3660.022820067793,3560.655684681337,3568.936279296875,238349600
2024-06-14,BBRI,3560.6557103207233,3577.2168996710525,3453.0079795435854,3461.28857421875,358893200
2024-06-19,BBRI,3395.043701171875,3510.9720226753047,3386.763106778773,3395.043701171875,410338400
2024-06-20,BBRI,3419.8856381275614,3535.81396484375,3419.8856381275614,3535.81396484375,387133400
2024-06-21,BBRI,3544.0944714245493,3717.9869571720155,3527.533282305743,3676.583984375,532713300
2024-06-24,BBRI,3676.5838023792617,3734.5479614257815,3643.46142578125,3643.46142578125,303830800
2024-06-25,BBRI,3577.216823630137,3643.4615796232874,3544.0944456335615,3626.900390625,383572500
2024-06-26,BBRI,3635.1810623972037,3668.3034410978617,3602.058683696546,3618.619873046875,150303400
2024-06-27,BBRI,3651.741807056649,3726.2671500578053,3626.900026056264,3693.144775390625,299430600
2024-06-28,BBRI,3800.7926481827444,3842.195618206522,3792.5120541779893,3809.0732421875,581319300
2024-07-01,BBRI,3833.9152832031245,3867.0376614597394,3775.951121254049,3833.915283203125,261421200
2024-07-02,BBRI,3817.3535749239263,3833.914761799952,3784.231201171875,3784.231201171875,234403100
2024-07-03,BBRI,3833.9150242017663,3842.195618206522,3775.950866168478,3809.0732421875,176310400
2024-07-04,BBRI,3875.318245204854,3999.5271633203943,3858.7570561227817,3966.40478515625,422261500
2024-07-05,BBRI,4016.088768005371,4032.6499588012693,3966.405195617676,3974.685791015625,218278000
2024-07-08,BBRI,3974.685197368421,3999.5269798519735,3925.001632401316,3933.2822265625,222042100
2024-07-09,BBRI,3958.1240655479983,4082.332979738835,3933.2822827098307,4032.6494140625,291320400
2024-07-10,BBRI,4032.6493229502253,4074.0522934117266,4007.8075406733246,4016.088134765625,167619700
2024-07-11,BBRI,4065.7725199549654,4074.053115718621,4007.808349609375,4007.808349609375,170461300
2024-07-12,BBRI,4115.45537109375,4123.7359654017855,4040.9300223214286,4057.4912109375,301125400
2024-07-15,BBRI,4074.0525277165457,4082.333122285075,3982.9659874627205,3991.24658203125,188713000
2024-07-16,BBRI,3991.246292985267,4007.807480922965,3916.720947265625,3916.720947265625,189271400
2024-07-17,BBRI,3933.282393768054,3982.96596084723,3908.4406102284665,3941.56298828125,263325400
2024-07-18,BBRI,3941.562490014698,4049.2102050781245,3933.2818965482807,4049.210205078125,296614900
2024-07-19,BBRI,4032.649428013393,4065.771805245536,4016.0882393973216,4057.4912109375,135104800
2024-07-22,BBRI,4074.0525673052443,4090.6137566032335,4040.930188709267,4065.77197265625,140128300
2024-07-23,BBRI,4057.4913251076464,4065.7719196486823,3958.124190615214,3966.40478515625,170919500
2024-07-24,BBRI,3949.8434292462084,3974.6852118200836,3941.5628350549164,3958.1240234375,116037600
2024-07-25,BBRI,3941.5634557845747,3941.5634557845747,3858.7575008311173,3891.8798828125,274397700
2024-07-26,BBRI,3941.56298828125,3982.96596084723,3925.0017992548583,3941.56298828125,192267300
2024-07-29,BBRI,3974.6852118200836,3974.6852118200836,3941.5628350549164,3958.1240234375,126109900
2024-07-30,BBRI,3908.440323039347,3925.0015108488356,3867.037353515625,3867.037353515625,201835700
2024-07-31,BBRI,3850.4761657061363,3900.1597291346025,3850.4761657061363,3867.037353515625,168490300
2024-08-01,BBRI,3900.159849917763,3933.2822265625,3883.598661595395,3933.2822265625,169636700
2024-08-02,BBRI,3916.721100695827,3933.2822892822783,3883.598723522923,3900.159912109375,113328400
2024-08-05,BBRI,3858.7568542615204,3867.0374483693777,3734.54794264366,3751.109130859375,329430900
2024-08-06,BBRI,3767.670272163723,3850.4762122112775,3742.8284901494567,3809.0732421875,238051800
2024-08-07,BBRI,3842.19595508658,3842.19595508658,3800.79298143263,3825.634765625,125937500
2024-08-08,BBRI,3809.0737535206545,3883.5991095677978,3800.793158404305,3858.75732421875,131343400
2024-08-09,BBRI,3891.879135229858,3916.720916944091,3867.037353515625,3867.037353515625,98730900
2024-08-12,BBRI,3908.440738514957,3908.440738514957,3850.4765750200318,3875.318359375,83552800
2024-08-13,BBRI,3891.879241426112,3933.2822120795813,3883.5986472954182,3908.4404296875,109533400
2024-08-14,BBRI,3949.8436091886024,4007.807771168309,3941.563014620073,3991.24658203125,262716500
2024-08-15,BBRI,4016.0885335791927,4032.649723408385,3966.404964091615,3999.52734375,214394900
2024-08-16,BBRI,4016.0885335791927,4032.649723408385,3999.52734375,3999.52734375,149701700
2024-08-19,BBRI,3991.24658203125,3991.24658203125,3933.2824200515433,3991.24658203125,196203200
2024-08-20,BBRI,4024.3686967329545,4098.89404296875,4007.8075086805557,4098.89404296875,310085500
2024-08-21,BBRI,4132.016491459865,4223.10302734375,4123.735897288602,4223.10302734375,390307000
2024-08-22,BBRI,4243.805149191677,4264.506637724319,4160.9991950611075,4181.70068359375,474043100
2024-08-23,BBRI,4264.50634765625,4305.90932190534,4243.804860531705,4264.50634765625,217759300
2024-08-26,BBRI,4305.909382370283,4409.416819446492,4305.909382370283,4388.71533203125,361169800
2024-08-27,BBRI,4347.312471693841,4368.013959654288,4223.103543931159,4285.2080078125,271088700
2024-08-28,BBRI,4223.103373407161,4285.207834780796,4160.998912033526,4264.50634765625,277561700
2024-08-29,BBRI,4243.80419921875,4285.207167016006,4223.102715320122,4243.80419921875,160041900
2024-08-30,BBRI,4285.207834780796,4285.207834780796,4243.804860531705,4264.50634765625,275298000
2024-09-02,BBRI,4264.506519852053,4326.610983733393,4264.506519852053,4285.2080078125,136717200
2024-09-03,BBRI,4326.610983733393,4347.312471693841,4264.506519852053,4285.2080078125,166033900
2024-09-04,BBRI,4223.10302734375,4285.207483628216,4223.10302734375,4223.10302734375,141890400
2024-09-05,BBRI,4243.804860531705,4264.50634765625,4202.401886282615,4264.50634765625,166436800
2024-09-06,BBRI,4305.908866626794,4347.311836498206,4264.505896755382,4326.6103515625,170520700
2024-09-09,BBRI,4368.013959654288,4388.715447614734,4264.506519852053,4285.2080078125,201448700
2024-09-10,BBRI,4305.909040178572,4347.31201171875,4243.804582868303,4347.31201171875,202326400
2024-09-11,BBRI,4326.610983733393,4347.312471693841,4243.805031891607,4285.2080078125,165284900
2024-09-12,BBRI,4285.2080078125,4326.610983733393,4264.506519852053,4285.2080078125,138542100
2024-09-13,BBRI,4305.909382370283,4388.71533203125,4285.207894955041,4388.71533203125,259722600
2024-09-17,BBRI,4430.118306861734,4430.118306861734,4347.312357200766,4388.71533203125,201331600
2024-09-18,BBRI,4430.11767578125,4450.819160247517,4409.416191314982,4430.11767578125,186877300
2024-09-19,BBRI,4492.221991644966,4554.326443142361,4471.5205078125,4471.5205078125,332941100
2024-09-20,BBRI,4471.5213117732565,4512.924286882268,4450.81982421875,4450.81982421875,260437400
2024-09-23,BBRI,4430.118226207386,4554.3271484375,4430.118226207386,4554.3271484375,245292000
2024-09-24,BBRI,4595.729805924774,4616.431291537047,4575.0283203125,4575.0283203125,195415700
2024-09-25,BBRI,4471.520961707746,4492.222447641579,4305.909074237089,4409.41650390625,607065900
2024-09-26,BBRI,4264.506637724319,4305.909614789603,4160.9991950611075,4181.70068359375,855266800
2024-09-27,BBRI,4181.700056487439,4264.505998200061,4140.297085631128,4223.10302734375,304694300
2024-09-30,BBRI,4181.699983230745,4181.699983230745,4098.89404296875,4098.89404296875,539169900
2024-10-01,BBRI,4115.4556101831895,4202.40185546875,4115.4556101831895,4202.40185546875,197069300
2024-10-02,BBRI,4140.297337582237,4202.40179764597,4057.491390830592,4090.61376953125,307487600
2024-10-03,BBRI,4057.4913012496822,4107.17486820376,4024.368923280297,4074.052490234375,354814800
2024-10-04,BBRI,4032.6497355645574,4074.0527102623455,4016.088545685442,4024.369140625,289960700
2024-10-07,BBRI,4024.3689603053685,4082.333122285075,3982.9659874627205,3991.24658203125,308452200
2024-10-08,BBRI,3974.68546875,4181.700336914063,3941.5630898437503,4140.29736328125,527474400
2024-10-09,BBRI,4140.296920559711,4202.401374368107,4082.3327636718755,4082.332763671875,309336600
2024-10-10,BBRI,4074.0527102623455,4115.455684960134,4024.369140625,4024.369140625,226564700
2024-10-11,BBRI,4065.771805245536,4090.613588169643,4049.2106166294643,4057.4912109375,104875300
2024-10-14,BBRI,4057.4912109375,4082.3329938616075,4032.649428013393,4057.4912109375,125414400
2024-10-15,BBRI,4082.333084726721,4132.0166516807985,4074.052490234375,4074.052490234375,142372200
2024-10-16,BBRI,4098.89404296875,4115.455231021149,4074.0522608901515,4098.89404296875,118014300
2024-10-17,BBRI,4107.175138052209,4181.700493379769,4090.613947979418,4123.736328125,188127700
2024-10-18,BBRI,4160.998837261853,4181.7003240143995,4107.174971705232,4115.45556640625,157113000
2024-10-21,BBRI,4123.736007170592,4160.998681934181,4115.455412778682,4132.0166015625,110708200
2024-10-22,BBRI,4107.174776785714,4115.45537109375,4057.4912109375,4057.4912109375,199707500
2024-10-23,BBRI,3999.527355806327,4049.2109254436727,3982.966165927212,4024.369140625,222147300
2024-10-24,BBRI,3991.24658203125,4057.4913385794866,3982.9659874627205,3991.24658203125,218162100
2024-10-25,BBRI,3991.246477618907,4024.368855026533,3949.843505859375,3949.843505859375,195647800
2024-10-28,BBRI,3949.843582794446,3974.685366334034,3900.1600157152707,3941.56298828125,191211000
2024-10-29,BBRI,3916.7216692985376,3958.1246467752662,3891.8798828125,3891.8798828125,203658600
2024-10-30,BBRI,3833.915157763568,3933.2822892822783,3833.915157763568,3900.159912109375,296314500
2024-10-31,BBRI,3900.160432434082,4032.6499588012693,3900.160432434082,3974.685791015625,307110400
2024-11-01,BBRI,3949.84405127992,3991.247028756649,3891.8798828125,3891.8798828125,235656400
2024-11-04,BBRI,3900.1598355568062,3949.8434003409693,3850.476270772643,3908.4404296875,209831500
2024-11-05,BBRI,3883.598723522923,3925.0016949890523,3875.318129229697,3900.159912109375,199499300
2024-11-06,BBRI,3900.15977623981,3916.720964249321,3809.0732421875,3809.0732421875,249059500
2024-11-07,BBRI,3817.354223364526,3842.1960078983516,3767.670654296875,3767.670654296875,296218600
2024-11-08,BBRI,3809.0736159603157,3842.1959952295356,3742.828857421875,3742.828857421875,198589900
2024-11-11,BBRI,3701.42536905742,3759.3895247249857,3618.619432389469,3693.144775390625,507192300
2024-11-12,BBRI,3668.303175455729,3742.8285221354163,3668.303175455729,3726.267333984375,252380100
2024-11-13,BBRI,3701.425669307792,3817.3539900467385,3693.145074969296,3792.51220703125,209627200
2024-11-14,BBRI,3784.231492513021,3800.792680664062,3726.267333984375,3726.267333984375,159871800
2024-11-15,BBRI,3684.8643490238746,3734.547913280376,3684.8643490238746,3701.425537109375,106365600
2024-11-18,BBRI,3676.5841931573277,3693.145383216595,3602.058837890625,3602.058837890625,253272300
2024-11-19,BBRI,3602.058517036088,3651.7420827883097,3602.058517036088,3610.339111328125,294838700
2024-11-20,BBRI,3643.461722358545,3676.584101652714,3585.49755859375,3585.49755859375,298734600
2024-11-21,BBRI,3544.094223345588,3577.2165992647056,3519.25244140625,3519.25244140625,376788400
2024-11-22,BBRI,3519.2525135387077,3660.0226140802556,3519.2525135387077,3643.46142578125,280188100
2024-11-25,BBRI,3660.0225668956236,3751.109101365877,3660.0225668956236,3701.425537109375,401446400
2024-11-26,BBRI,3684.8643965287642,3701.42558482777,3626.9002374822444,3643.46142578125,266677500
2024-11-28,BBRI,3602.058748240834,3635.181127535003,3585.49755859375,3585.49755859375,277081800
2024-11-29,BBRI,3544.094223345588,3560.655411305147,3519.25244140625,3519.25244140625,412519800
2024-12-02,BBRI,3535.813755245804,3544.0943495203837,3444.72721822542,3453.0078125,337188900
2024-12-03,BBRI,3510.97216796875,3519.2527627045256,3486.130383761424,3510.97216796875,384146700
2024-12-04,BBRI,3510.972292564655,3618.620027949892,3494.411102505388,3602.058837890625,345762200
2024-12-05,BBRI,3568.9361749926643,3593.7779581132627,3519.252608751467,3527.533203125,183249300
2024-12-06,BBRI,3519.2527116036467,3568.936279296875,3494.410927757033,3568.936279296875,151433000
2024-12-09,BBRI,3568.936153611724,3635.180908203125,3560.655559287799,3635.180908203125,158897200
2024-12-10,BBRI,3610.339111328125,3626.900299912199,3552.374951283866,3610.339111328125,196160900
2024-12-11,BBRI,3593.7780126284247,3668.303363120719,3593.7780126284247,3626.900390625,203980300
2024-12-12,BBRI,3593.7779581132627,3610.3391468603286,3527.533203125,3527.533203125,226698900
2024-12-13,BBRI,3502.6913781474823,3544.0943495203837,3453.0078125,3453.0078125,287838100
2024-12-16,BBRI,3436.446501608456,3544.094223345588,3436.446501608456,3519.25244140625,325441900
2024-12-17,BBRI,3519.252723785768,3552.3751023625755,3436.44677734375,3436.44677734375,327919000
2024-12-18,BBRI,3453.0079666321535,3486.130345208961,3419.8855880553465,3436.44677734375,205055500
2024-12-19,BBRI,3386.76318359375,3403.3243727555773,3353.6408052700945,3386.76318359375,381986300
2024-12-20,BBRI,3370.2017365253614,3411.6047062615453,3353.640548630888,3361.921142578125,252689600
2024-12-23,BBRI,3419.8856134482635,3486.1303710937505,3403.3244240368917,3486.13037109375,167689800
2024-12-24,BBRI,3494.4110432942707,3519.2528279622393,3453.008068847656,3477.849853515625,199536100
2024-12-27,BBRI,3507.794189453125,3524.905380621189,3490.682998285061,3507.794189453125,143104400
2024-12-30,BBRI,3490.68310546875,3524.9054888556984,3482.1275096220124,3490.68310546875,153934700
