date,stock,open,high,low,close,volume
2023-08-03,BBCA,8178.40466110642,8312.47686866554,8178.40466110642,8267.7861328125,64596100
2023-08-04,BBCA,8267.78724545338,8290.13261638704,8156.060390785093,8178.40576171875,52675900
2023-08-07,BBCA,8178.404991787399,8290.1318359375,8178.404991787399,8290.1318359375,55589300
2023-08-08,BBCA,8290.133778447691,8312.479152513588,8223.09765625,8223.09765625,43373400
2023-08-09,BBCA,8290.131558032746,8401.8583984375,8267.786189951796,8401.8583984375,77056800
2023-08-10,BBCA,8401.8583984375,8424.20376651845,8357.167662275599,8401.8583984375,76738100
2023-08-11,BBCA,8424.20376651845,8446.549134599401,8379.51303035655,8401.8583984375,68898600
2023-08-14,BBCA,8334.822599849598,8357.16796875,8245.441124247995,8357.16796875,75495400
2023-08-15,BBCA,8334.821929603495,8379.512663810483,8312.4765625,8312.4765625,59303700
2023-08-16,BBCA,8290.131195396505,8334.821929603495,8267.78582829301,8312.4765625,53440000
2023-08-18,BBCA,8267.7861328125,8357.167604518581,8267.7861328125,8267.7861328125,79328900
2023-08-21,BBCA,8245.440735694823,8267.786103542234,8200.75,8200.75,73573000
2023-08-22,BBCA,8178.404359879032,8334.821929603495,8178.404359879032,8312.4765625,65664600
2023-08-23,BBCA,8312.4765625,8334.821929603495,8290.131195396505,8312.4765625,63749800
2023-08-24,BBCA,8267.788404381794,8334.824526579483,8223.09765625,8223.09765625,53725900
2023-08-25,BBCA,8223.09572944744,8290.1318359375,8200.75036061742,8290.1318359375,50379000
2023-08-28,BBCA,8267.788404381794,8267.788404381794,8223.09765625,8223.09765625,44423100
2023-08-29,BBCA,8290.13150073902,8312.47686866554,8223.09539695946,8267.7861328125,45428500
2023-08-30,BBCA,8312.479152513588,8312.479152513588,8223.09765625,8223.09765625,56227000
2023-08-31,BBCA,8223.09536784741,8245.440735694823,8133.713896457765,8200.75,136107200
2023-09-01,BBCA,8223.096036585366,8290.132145579268,8200.750666920732,8245.44140625,42152700
2023-09-04,BBCA,8245.44140625,8290.132145579268,8200.750666920732,8245.44140625,40610600
2023-09-05,BBCA,8267.786775914634,8267.786775914634,8223.096036585366,8245.44140625,42007200
2023-09-06,BBCA,8223.096503586066,8267.78724545338,8178.40576171875,8178.40576171875,49318400
2023-09-07,BBCA,8156.059264305177,8200.75,8133.713896457765,8200.75,61405200
2023-09-08,BBCA,8133.714688570205,8178.405428617294,8089.023948523116,8156.06005859375,80732300
2023-09-11,BBCA,8111.369318546661,8156.06005859375,8111.369318546661,8156.06005859375,53155900
2023-09-12,BBCA,8133.71533203125,8156.060703822545,8111.369960239956,8133.71533203125,66479000
2023-09-13,BBCA,8089.022310283231,8111.36767578125,8044.33157928719,8111.36767578125,69490200
2023-09-14,BBCA,8044.333844866072,8156.060703822545,8044.333844866072,8133.71533203125,112757900
2023-09-15,BBCA,8089.024237738715,8133.714979383681,8044.33349609375,8044.33349609375,121005300
2023-09-18,BBCA,8089.024237738715,8111.369608561197,8044.33349609375,8044.33349609375,34272200
2023-09-19,BBCA,8044.33157928719,8111.36767578125,8021.9862137891705,8111.36767578125,33325800
2023-09-20,BBCA,8156.060390785093,8200.751132652407,8111.369648917777,8178.40576171875,54305500
2023-09-21,BBCA,8156.06005859375,8178.405428617294,8111.369318546661,8156.06005859375,40607000
2023-09-22,BBCA,8156.05840677729,8178.40377227531,8111.36767578125,8111.36767578125,42445300
2023-09-25,BBCA,8111.369608561197,8111.369608561197,8044.33349609375,8044.33349609375,56132200
2023-09-26,BBCA,8044.332336766759,8066.677704368889,7999.641601562499,7999.6416015625,73544700
2023-09-27,BBCA,7954.951325924296,8044.332801496479,7932.60595703125,7932.60595703125,84345000
2023-09-29,BBCA,7887.91552734375,7954.951636641289,7887.91552734375,7887.91552734375,118960000
2023-10-02,BBCA,7954.95011729511,8133.71304127927,7932.60475179709,8111.36767578125,93663000
2023-10-03,BBCA,8111.370785920516,8223.09765625,8066.680037788723,8223.09765625,98380200
2023-10-04,BBCA,8223.09765625,8267.788404381794,8156.06153405231,8223.09765625,112582800
2023-10-05,BBCA,8223.09450327135,8223.09450327135,8111.36767578125,8111.36767578125,72855700
2023-10-06,BBCA,8133.714329769737,8133.714329769737,8066.67822265625,8066.67822265625,53344400
2023-10-09,BBCA,8066.678068888121,8156.059543335635,8066.678068888121,8089.0234375,43774500
2023-10-10,BBCA,8044.3334755777305,8044.3334755777305,7977.29736328125,7977.29736328125,71966100
2023-10-11,BBCA,7977.29736328125,8066.678846343225,7977.29736328125,7977.29736328125,84305800
2023-10-12,BBCA,8044.332700276243,8133.7141747237565,8044.332700276243,8089.0234375,71064500
2023-10-13,BBCA,8133.71304127927,8156.05840677729,8066.67694478521,8111.36767578125,62941800
2023-10-16,BBCA,8156.060703822545,8156.060703822545,8089.024588448661,8133.71533203125,29429200
